Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03-07-2025,3,Other,5000,11000,8000
,03-08-2025,28.2,Other,5000,12000,8500
,03-10-2025,21.7,Other,5000,12000,8500
,03-11-2025,9.9,Other,5000,10000,7500
,03-12-2025,23.2,Other,5000,11000,8000
,03/13/2025,4.7,Other,5000,12000,8500
,03/15/2025,27.2,Other,8000,13000,10500
,03/17/2025,2.5,Other,5000,12000,8500
,03/18/2025,1.2,Other,5000,13000,9000
,03/19/2025,10.3,Other,5000,12000,8500
,03/21/2025,8.5,Other,5000,12000,8500
,03/22/2025,19.3,Other,5000,14000,9500
,03/24/2025,18.7,Other,6000,12000,9000
,03/26/2025,19.7,Other,5000,12000,8500
,03/27/2025,3.9,Other,5000,13000,9000
,03/28/2025,6.6,Other,5000,13000,9000
,03/29/2025,21.3,Other,5000,12000,8500
Solapur,03-01-2025,1.1,Other,5000,11000,8000
,03-03-2025,2.7,Other,5000,11000,8000
,03-04-2025,0.9,Other,6000,11000,8000
,03-05-2025,1.8,Other,6000,11000,8000
,03-06-2025,6.6,Other,5000,11000,8000
,03-07-2025,1.1,Other,6000,11000,8000
,03-08-2025,2.5,Other,5000,11000,7000
,03-10-2025,1.7,Other,7000,11000,8500
,03-11-2025,1.5,Other,6000,11000,7500
,03-12-2025,1.6,Other,5000,11000,7500
,03/13/2025,2.4,Other,7000,11000,8000
,03/15/2025,1,Other,7000,11000,9000
,03/17/2025,1.2,Other,5000,11000,8000
,03/18/2025,1,Other,7000,11000,9000
,03/20/2025,1.6,Other,8000,12000,10000
,03/21/2025,0.7,Other,7000,11000,9000
,03/22/2025,0.8,Other,7000,11000,9000
,03/24/2025,1.1,Other,8000,11000,9000
,03/25/2025,0.5,Other,7000,11000,8000
,03/26/2025,1.4,Other,7000,10500,8500
,03/27/2025,90,Other,700,1100,800
,03/28/2025,0.9,Other,9000,11000,10000
,03/29/2025,1.5,Other,8000,11000,10000
,03/28/2025,0.9,Other,9000,11000,10000
,03/29/2025,1.5,Other,8000,11000,10000
