Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03/15/2025,2,Other,500,6500,3500
,03/17/2025,1.5,Other,500,7000,3750
,03/22/2025,0.8,Other,500,6300,3400
,03/24/2025,1,Other,500,6000,3250
"Sangli(Phale,
Bhajipura Market)",03-01-2025,10.6,Other,3000,6000,4500
,03-03-2025,6.6,Other,4000,8000,6000
,03-05-2025,8.6,Other,5000,9000,7000
,03-08-2025,34.3,Other,5000,10000,7500
,03-10-2025,12.8,Other,5000,9000,7000
,03-11-2025,9,Other,5000,10000,7500
,03-12-2025,4.2,Other,5000,9000,7000
,03/13/2025,3,Other,4000,8000,6000
,03/15/2025,11.8,Other,5000,10000,7500
,03/17/2025,4.8,Other,5000,10000,7500
,03/18/2025,3,Other,5000,9000,7000
,03/19/2025,12.9,Other,5000,8000,6500
,03/20/2025,2,Other,5000,9000,7000
,03/22/2025,4.4,Other,5000,10000,7500
,03/24/2025,6.2,Other,4000,8000,6000
,03/25/2025,16,Other,4000,10000,7000
,03/26/2025,9.4,Other,5000,9000,7000
,03/29/2025,4,Other,5000,8000,6500
Shrirampur,03-02-2025,0.3,Other,1500,2000,1750
,03/29/2025,4,Other,5000,8000,6500
Shrirampur,03-02-2025,0.3,Other,1500,2000,1750
