Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03/29/2025,31,"1009
Kar",4825,4825,4825
,03/31/2025,31,"1009
Kar",4975,4975,4975
Sangli,03-06-2025,42,Other,4200,8800,6500
,03-07-2025,63.6,Other,4200,8800,6500
,03-08-2025,48.3,Other,4500,8800,6650
,03-10-2025,114,Other,4500,8800,6650
,03-11-2025,42.3,Other,4200,8800,6500
,03-12-2025,100.8,Other,4200,8800,6500
,03/13/2025,36,Other,4200,8800,6500
,03/15/2025,54,Other,4200,8800,6500
,03/17/2025,30,Other,4200,8800,6500
,03/18/2025,117,Other,4500,9000,6750
,03/21/2025,58.5,Other,4200,8800,6500
,03/22/2025,87,Other,4500,9000,6750
,03/24/2025,51.3,Other,4500,9000,6750
,03/25/2025,75,Other,4500,9000,6750
,03/26/2025,61.8,Other,4500,9000,6750
,03/27/2025,30,Other,4500,9000,6750
,03/28/2025,39.3,Other,4500,9000,6750
,03/29/2025,54,Other,4500,9000,6750
Sironcha,03-10-2025,136,Other,2400,2700,2600
,03-12-2025,85,Other,2500,2700,2600
Solapur,03-01-2025,78,Other,3520,6850,3845
,03-03-2025,78.8,Other,3515,6855,3940
,03-04-2025,79,Other,3510,6845,3850
,03-05-2025,79.3,Other,3505,6850,3845
,03-06-2025,79.8,Other,3500,6855,3850
,03-07-2025,80.5,Other,3490,6860,3855
,03-08-2025,82.9,Other,3485,6865,3860
,03-10-2025,88.5,Other,3480,6860,3850
,03-11-2025,89.2,Other,3475,6865,3845
,03-12-2025,91,Other,3470,6860,3840
,03/13/2025,91.9,Other,3465,6855,3845
,03/15/2025,90.8,Other,3460,6850,3830
,03/17/2025,92.2,Other,3455,6845,3825
,03/18/2025,93.5,Other,3450,6840,3820
,03/20/2025,94.8,Other,3445,6835,3815
,03/21/2025,67.2,Other,3440,6830,3810
,03/22/2025,97.1,Other,3435,6825,3805
,03/24/2025,98.4,Other,3430,6820,3800
,03/25/2025,99.1,Other,3425,6815,3800
,03/26/2025,99.8,Other,3420,6810,3795
,03/27/2025,95.9,Other,3415,6815,3790
,03/28/2025,97.8,Other,3410,6810,3785
,03/29/2025,93.7,Other,3405,6800,3780
Tumsar,03-05-2025,3.9,Other,4000,4600,4500
,03-08-2025,0.3,Other,4100,4100,4100
,03-09-2025,1.2,Other,5500,5500,5500
,03-10-2025,3.4,Other,4300,4300,4300
,03-12-2025,0.8,Other,3400,3400,3400
,03/16/2025,0.2,Other,4300,4300,4300
,03/17/2025,0.5,Other,3600,3600,3600
,03/19/2025,0.1,Other,4600,4600,4600
,03/22/2025,0.1,Other,3100,3100,3100
Ulhasnagar,03-01-2025,57,Other,3500,4500,4000
,03-02-2025,62,Other,4000,6000,5000
,03-03-2025,61,Other,4500,5500,5000
,03-04-2025,63,Other,4000,6000,5000
,03-06-2025,61,Other,3500,5500,4500
,03-07-2025,63,Other,4500,5500,5000
,03-08-2025,61,Other,4500,5500,5000
,03-09-2025,57,Other,4000,6000,5000
,03-10-2025,58,Other,4000,5000,4500
,03-11-2025,60,Other,4000,5000,4500
,03-12-2025,66,Other,3500,5500,4500
,03/13/2025,61,Other,4500,5500,5000
,03/15/2025,64,Other,4500,5500,5000
,03/16/2025,48,Other,4000,6000,5000
,03/17/2025,63,Other,3500,5500,4500
,03/18/2025,57,Other,4000,6000,5000
,03/19/2025,61,Other,4000,5000,4500
,03/20/2025,60,Other,4000,6000,5000
,03/21/2025,63,Other,4500,6500,5500
,03/22/2025,60,Other,4000,6000,5000
,03/23/2025,65,Other,3500,4500,4000
,03/24/2025,60,Other,4000,6000,5000
,03/25/2025,64,Other,3500,4500,4000
,03/26/2025,63,Other,4000,5000,4500
,03/27/2025,58,Other,3500,4500,4000
,03/28/2025,63,Other,3500,4500,4000
Umared,03-01-2025,22.8,Other,3800,5200,4800
,03-06-2025,31.5,Other,3750,5200,4800
,03-08-2025,34.9,Other,3750,5000,4800
,03/15/2025,20,Other,3800,5000,4750
,03/20/2025,33.4,Other,3850,5200,4750
,03/22/2025,21.2,Other,3800,5100,4750
,03/27/2025,27.4,Other,3800,5000,4700
,03/29/2025,13.4,Other,3750,5000,4700
Vasai,03-01-2025,39,"1009
Kar",3560,4750,4150
,03-03-2025,37,"1009
Kar",3560,5260,4150
,03-04-2025,37.5,"1009
Kar",3800,4850,4150
,03-05-2025,34,"1009
Kar",3560,4850,3950
,03-06-2025,34,"1009
Kar",3390,4750,4150
,03-07-2025,39,"1009
Kar",3560,5350,4450
,03-08-2025,35.5,"1009
Kar",3560,4850,3950
,03-10-2025,34,"1009
Kar",3390,4960,4150
,03-11-2025,39,"1009
Kar",3560,4960,4450
,03-12-2025,34.5,"1009
Kar",3560,4750,4150
,03/13/2025,33.5,"1009
Kar",3450,4920,3790
,03/15/2025,34,"1009
Kar",3560,5350,4260
,03/16/2025,37,"1009
Kar",3560,4850,4260
,03/17/2025,37,"1009
Kar",3750,5350,4260
,03/18/2025,35.5,"1009
Kar",3560,4960,4260
,03/19/2025,39,"1009
Kar",3450,5350,4450
,03/20/2025,37.5,"1009
Kar",3800,4960,4450
,03/21/2025,35.5,"1009
Kar",3560,4960,4150
,03/22/2025,33.5,"1009
Kar",3250,4850,4260
,03/24/2025,36.5,"1009
Kar",3560,5350,4450
,03/25/2025,33,"1009
Kar",3390,5350,4150
,03/27/2025,34.5,"1009
Kar",3450,4960,4050
,03/28/2025,36.5,"1009
Kar",3560,4750,4150
,03/31/2025,33.5,"1009
Kar",3250,4850,3950
