Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,02-07-2025,0.1,Other,6800,6800,6800
,02-12-2025,0.9,Other,4500,5900,5800
,02/14/2025,0.1,Other,4400,4400,4400
,02/17/2025,0.2,Other,3601,5000,5000
,02/18/2025,0.3,Other,3801,4500,4200
,02/21/2025,0.1,Other,3500,3500,3500
,02/25/2025,0.2,Other,4500,5400,5400
,02/27/2025,0.1,Other,4700,4700,4700
,02/28/2025,0.1,Other,3400,3400,3400
Nagpur,02-01-2025,2.5,Other,4000,5000,4750
Sangamner,02-07-2025,0.5,Other,3550,4000,3775
Shantilal Jain Agro,02/28/2025,300,Other,3700,3800,3750
Shirpur,02-03-2025,0.4,Other,5300,5300,5300
,02-04-2025,0.1,Other,5400,5400,5400
,02-05-2025,0.1,Other,5000,5000,5000
,02-06-2025,0.1,Other,5150,5150,5150
,02-12-2025,1.3,Other,5051,5176,5176
,02/14/2025,3.3,Other,5100,5500,5500
,02/17/2025,1,Other,5100,5100,5100
,02/18/2025,1,Other,5100,5100,5100
,02/20/2025,0.3,Other,5150,5150,5150
,02/22/2025,1.7,Other,4900,4900,4900
,02/28/2025,3.3,Other,5200,5351,5351
Shrigonda,02/24/2025,0.1,Other,6800,7000,6900
Baramati,03-11-2025,1,Other,5301,5310,5310
,03/18/2025,0.1,Other,4500,4500,4500
Dharashiv,03/16/2025,0.3,Other,4500,4500,4500
,03/25/2025,0.5,Other,3000,4500,3750
Dhule,03-01-2025,0.4,Other,4025,5300,4500
,03-03-2025,0.9,Other,3600,5300,4900
,03-04-2025,0.6,Other,4000,6782,5200
,,,Other,6783,7000,6783
,03-05-2025,2.3,Other,3325,5500,5225
,03-06-2025,1,Other,4225,5400,4825
,03-07-2025,0.6,Other,4475,6600,5625
,03-08-2025,0.4,Other,4475,6600,5625
,03-10-2025,0.7,Other,4500,4500,4500
,03-11-2025,0.3,Other,4125,6000,4600
,03-12-2025,0.9,Other,4275,5375,4900
,03/13/2025,0.4,Other,4275,5375,4900
,03/17/2025,0.5,Other,3625,5775,5400
,03/18/2025,1.3,Other,3825,5300,5300
,03/19/2025,1.6,Other,3500,5600,5100
,03/20/2025,1.9,Other,4575,5700,5545
,03/24/2025,2,Other,3500,5600,5400
,03/26/2025,4,Other,4475,6225,5900
,03/28/2025,4.8,Other,3900,6000,5600
,03/29/2025,2.5,Other,3900,6000,5600
Jamkhed,03/22/2025,0.2,Other,4000,4400,4200
Kalamb (Dharashiv),03-06-2025,0.1,Other,5700,5700,5700
Karjat,03-03-2025,0.2,Other,5500,5500,5500
,03-09-2025,0.1,Other,5000,5000,5000
,03/29/2025,0.5,Other,4500,5000,4500
Lasalgaon,03-05-2025,0.3,Other,4000,5000,5000
,03-10-2025,0.1,Other,4000,4000,4000
,03-11-2025,0.2,Other,3001,4000,4000
,03-12-2025,0.2,Other,3651,3651,3651
,03/21/2025,0.2,Other,3401,4000,4000
,03/24/2025,0.1,Other,7101,7101,7101
,03/25/2025,0.1,Other,3901,3901,3901
Lasalgaon(Niphad),03/21/2025,0.1,Other,4325,4325,4325
Malegaon,03-05-2025,0.4,Other,3500,5900,3999
,03-11-2025,1.1,Other,3602,6620,6401
,03/15/2025,1,Other,3800,4801,4600
,03/22/2025,1.5,Other,3100,6451,5656
,03/25/2025,2.4,Other,7177,7177,7177
,03/26/2025,0.4,Other,6999,6999,6999
